sample_id,tube_id,volume_in_microliters
102293,305791,1000
102293,305733,1000
102293,305731,400
102293,305833,400
102293,305838,400
102293,305725,400
102293,305732,1000
102293,305727,1000
102293,305730,400
102293,305677,1000
102293,305726,1000
102293,305723,60
102293,305839,400
102294,305850,400
102294,305845,400
102294,305800,1000
102294,305735,60
102294,305742,400
102294,305683,1000
102294,305843,60
102294,305686,1000
102295,305857,400
102295,305862,400
102295,305861,60
102295,305755,400
102295,305806,1000
102295,305863,400
102295,305689,1000
102295,305692,1000
102295,305803,1000
102295,305865,1000
102295,305752,1000
102295,305749,400
102295,305758,1000
102295,305747,60
102295,305754,400
102295,305950,400
102295,305858,1000
102296,305698,1000
102296,305812,1000
102296,305869,400
102296,305759,60
102296,305867,60
102296,305874,400
102296,305695,1000
102296,305809,1000
102299,306198,1000
102299,306390,500
102299,306386,400
102299,306387,400
102299,306246,400
102299,306381,400
102299,306252,400
102299,306201,1000
102299,306251,400
102299,306306,1000
102299,306244,60
102299,306385,60
102300,306312,1000
102300,306402,750
102300,306391,60
102300,306207,1000
102300,306267,400
102300,306263,400
102300,306396,750
102300,306392,400
102300,306262,60
102300,306393,400
102300,306264,400
102300,306204,1000
